,Label
150.9333333,Stable
150.9666667,Stable
151,Stable
151.0333333,Stable
151.0666667,Stable
151.1,Stable
151.1333333,Stable
151.1666667,Stable
151.2,Stable
151.2333333,Stable
151.2666667,Stable
151.3,Stable
151.3333333,Stable
151.3666667,Stable
151.4,Stable
151.4333333,Stable
151.4666667,Stable
151.5,Stable
151.5333333,Stable
151.5666667,Stable
151.6,Stable
151.6333333,Stable
151.6666667,Stable
151.7,Stable
151.7333333,Stable
151.7666667,Stable
151.8,Stable
151.8333333,Stable
151.8666667,Stable
151.9,Stable
151.9333333,Stable
151.9666667,Stable
152,Stable
152.0333333,Stable
152.0666667,Stable
152.1,Stable
152.1333333,Stable
152.1666667,Stable
152.2,Stable
152.2333333,Stable
152.2666667,Stable
152.3,Stable
152.3333333,Stable
152.3666667,Stable
152.4,Stable
152.4333333,Stable
152.4666667,Stable
152.5,Stable
152.5333333,Stable
152.5666667,Stable
152.6,Stable
152.6333333,Stable
152.6666667,Stable
152.7,Stable
152.7333333,Stable
152.7666667,Stable
152.8,Stable
152.8333333,Stable
152.8666667,Stable
152.9,Stable
152.9333333,Stable
152.9666667,Stable
153,Stable
153.0333333,Stable
153.0666667,Stable
153.1,Stable
153.1333333,Stable
153.1666667,Stable
153.2,Stable
153.2333333,Stable
153.2666667,Stable
153.3,Stable
153.3333333,Stable
153.3666667,Stable
153.4,Stable
153.4333333,Stable
153.4666667,Stable
153.5,Stable
153.5333333,Stable
153.5666667,Stable
153.6,Stable
153.6333333,Stable
153.6666667,Stable
153.7,Stable
153.7333333,Stable
153.7666667,Stable
153.8,Stable
153.8333333,Stable
153.8666667,Stable
153.9,Stable
153.9333333,Stable
153.9666667,Stable
154,Stable
154.0333333,Stable
154.0666667,Stable
154.1,Stable
154.1333333,Stable
154.1666667,Stable
154.2,Stable
154.2333333,Stable
154.2666667,Stable
154.3,Stable
154.3333333,Stable
154.3666667,Stable
154.4,Stable
154.4333333,Stable
154.4666667,Stable
154.5,Stable
154.5333333,Stable
154.5666667,Stable
154.6,Stable
154.6333333,Stable
154.6666667,Stable
154.7,Stable
154.7333333,Stable
154.7666667,Stable
154.8,Stable
154.8333333,Stable
154.8666667,Stable
154.9,Stable
154.9333333,Stable
154.9666667,Stable
155,Stable
155.0333333,Stable
155.0666667,Stable
155.1,Stable
155.1333333,Stable
155.1666667,Stable
155.2,Stable
155.2333333,Stable
155.2666667,Stable
155.3,Stable
155.3333333,Stable
155.3666667,Stable
155.4,Stable
155.4333333,Stable
155.4666667,Stable
155.5,Stable
155.5333333,Stable
155.5666667,Stable
155.6,Stable
155.6333333,Stable
155.6666667,Stable
155.7,Stable
155.7333333,Stable
155.7666667,Stable
155.8,Stable
155.8333333,Stable
155.8666667,Stable
155.9,Stable
155.9333333,Stable
155.9666667,Stable
156,Stable
156.0333333,Stable
156.0666667,Stable
156.1,Stable
156.1333333,Stable
156.1666667,Stable
156.2,Stable
156.2333333,Stable
156.2666667,Stable
156.3,Stable
156.3333333,Stable
156.3666667,Stable
156.4,Stable
156.4333333,Stable
156.4666667,Stable
156.5,Stable
156.5333333,Stable
156.5666667,Stable
156.6,Stable
156.6333333,Stable
156.6666667,Stable
156.7,Stable
156.7333333,Stable
156.7666667,Stable
156.8,Stable
156.8333333,Stable
156.8666667,Stable
156.9,Stable
156.9333333,Stable
156.9666667,Stable
157,Stable
157.0333333,Stable
157.0666667,Stable
157.1,Stable
157.1333333,Stable
157.1666667,Stable
157.2,Stable
157.2333333,Stable
157.2666667,Stable
157.3,Stable
157.3333333,Stable
157.3666667,Stable
157.4,Stable
157.4333333,Stable
157.4666667,Stable
157.5,Stable
157.5333333,Stable
157.5666667,Stable
157.6,Stable
157.6333333,Stable
157.6666667,Stable
157.7,Stable
157.7333333,Stable
157.7666667,Stable
157.8,Stable
157.8333333,Stable
157.8666667,Stable
157.9,Stable
157.9333333,Stable
157.9666667,Stable
158,Stable
158.0333333,Stable
158.0666667,Stable
158.1,Stable
158.1333333,Stable
158.1666667,Stable
158.2,Stable
158.2333333,Stable
158.2666667,Stable
158.3,Stable
158.3333333,Stable
158.3666667,Stable
158.4,Stable
158.4333333,Stable
158.4666667,Stable
158.5,Stable
158.5333333,Stable
158.5666667,Stable
158.6,Stable
158.6333333,Stable
158.6666667,Stable
158.7,Stable
158.7333333,Stable
158.7666667,Stable
158.8,Stable
158.8333333,Stable
158.8666667,Stable
158.9,Stable
158.9333333,Stable
158.9666667,Stable
159,Stable
159.0333333,Stable
159.0666667,Stable
159.1,Stable
159.1333333,Stable
159.1666667,Stable
159.2,Stable
159.2333333,Stable
159.2666667,Stable
159.3,Stable
159.3333333,Stable
159.3666667,Stable
159.4,Stable
159.4333333,Stable
159.4666667,Stable
159.5,Stable
159.5333333,Stable
159.5666667,Stable
159.6,Stable
159.6333333,Stable
159.6666667,Stable
159.7,Stable
159.7333333,Stable
159.7666667,Stable
159.8,Stable
159.8333333,Stable
159.8666667,Stable
159.9,Stable
159.9333333,Stable
159.9666667,Stable
160,Stable
160.0333333,Stable
160.0666667,Stable
160.1,Stable
160.1333333,Stable
160.1666667,Stable
160.2,Stable
160.2333333,Stable
160.2666667,Stable
160.3,Stable
160.3333333,Stable
160.3666667,Stable
160.4,Stable
160.4333333,Stable
160.4666667,Stable
160.5,Stable
160.5333333,Stable
160.5666667,Stable
160.6,Stable
160.6333333,Stable
160.6666667,Stable
160.7,Stable
160.7333333,Stable
160.7666667,Stable
160.8,Stable
160.8333333,Stable
160.8666667,Stable
160.9,Stable
160.9333333,Stable
160.9666667,Stable
161,Stable
161.0333333,Stable
161.0666667,Stable
161.1,Stable
161.1333333,Stable
161.1666667,Stable
161.2,Stable
161.2333333,Stable
161.2666667,Stable
161.3,Stable
161.3333333,Stable
161.3666667,Stable
161.4,Stable
161.4333333,Stable
161.4666667,Stable
161.5,Stable
161.5333333,Stable
161.5666667,Stable
161.6,Stable
161.6333333,Stable
161.6666667,Stable
161.7,Stable
161.7333333,Stable
161.7666667,Stable
161.8,Stable
161.8333333,Stable
161.8666667,Stable
161.9,Stable
161.9333333,Stable
161.9666667,Stable
162,Stable
162.0333333,Stable
162.0666667,Stable
162.1,Stable
162.1333333,Stable
162.1666667,Stable
162.2,Stable
162.2333333,Stable
162.2666667,Stable
162.3,Stable
162.3333333,Stable
162.3666667,Stable
162.4,Stable
162.4333333,Stable
162.4666667,Stable
162.5,Stable
162.5333333,Stable
162.5666667,Stable
162.6,Stable
162.6333333,Stable
162.6666667,Stable
162.7,Stable
162.7333333,Stable
162.7666667,Stable
162.8,Stable
162.8333333,Stable
162.8666667,Stable
162.9,Stable
162.9333333,Stable
162.9666667,Stable
163,Stable
163.0333333,Stable
163.0666667,Stable
163.1,Stable
163.1333333,Stable
163.1666667,Stable
163.2,Stable
163.2333333,Stable
163.2666667,Stable
163.3,Stable
163.3333333,Stable
163.3666667,Stable
163.4,Stable
163.4333333,Stable
163.4666667,Stable
163.5,Stable
163.5333333,Stable
163.5666667,Stable
163.6,Stable
163.6333333,Stable
163.6666667,Stable
163.7,Stable
163.7333333,Stable
163.7666667,Stable
163.8,Stable
163.8333333,Stable
163.8666667,Stable
163.9,Stable
163.9333333,Stable
163.9666667,Stable
164,Stable
164.0333333,Stable
164.0666667,Stable
164.1,Stable
164.1333333,Stable
164.1666667,Stable
164.2,Stable
164.2333333,Stable
164.2666667,Stable
164.3,Stable
164.3333333,Stable
164.3666667,Stable
164.4,Stable
164.4333333,Stable
164.4666667,Stable
164.5,Stable
164.5333333,Stable
164.5666667,Stable
164.6,Stable
164.6333333,Stable
164.6666667,Stable
164.7,Stable
164.7333333,Stable
164.7666667,Stable
164.8,Stable
164.8333333,Stable
164.8666667,Stable
164.9,Stable
164.9333333,Stable
164.9666667,Stable
165,Stable
165.0333333,Stable
165.0666667,Stable
165.1,Stable
165.1333333,Stable
165.1666667,Stable
165.2,Stable
165.2333333,Stable
165.2666667,Stable
165.3,Stable
165.3333333,Stable
165.3666667,Stable
165.4,Stable
165.4333333,Stable
165.4666667,Stable
165.5,Stable
165.5333333,Stable
165.5666667,Stable
165.6,Stable
165.6333333,Stable
165.6666667,Stable
165.7,Stable
165.7333333,Stable
165.7666667,Stable
165.8,Stable
165.8333333,Stable
165.8666667,Stable
165.9,Stable
165.9333333,Stable
165.9666667,Stable
166,Stable
166.0333333,Stable
166.0666667,Stable
166.1,Stable
166.1333333,Stable
166.1666667,Stable
166.2,Stable
166.2333333,Stable
166.2666667,Stable
166.3,Stable
166.3333333,Stable
166.3666667,Stable
166.4,Stable
166.4333333,Stable
166.4666667,Stable
166.5,Stable
166.5333333,Stable
166.5666667,Stable
166.6,Stable
166.6333333,Stable
166.6666667,Stable
166.7,Stable
166.7333333,Stable
166.7666667,Stable
166.8,Stable
166.8333333,Stable
166.8666667,Stable
166.9,Stable
166.9333333,Stable
166.9666667,Stable
167,Stable
167.0333333,Stable
167.0666667,Stable
167.1,Stable
167.1333333,Stable
167.1666667,Stable
167.2,Stable
167.2333333,Stable
167.2666667,Stable
167.3,Stable
167.3333333,Stable
167.3666667,Stable
167.4,Stable
167.4333333,Stable
167.4666667,Stable
167.5,Stable
167.5333333,Stable
167.5666667,Stable
167.6,Stable
167.6333333,Stable
167.6666667,Stable
167.7,Stable
167.7333333,Stable
167.7666667,Stable
167.8,Stable
167.8333333,Stable
167.8666667,Stable
167.9,Stable
167.9333333,Stable
167.9666667,Stable
168,Stable
168.0333333,Stable
168.0666667,Stable
168.1,Stable
168.1333333,Stable
168.1666667,Stable
168.2,Stable
168.2333333,Stable
168.2666667,Stable
168.3,Stable
168.3333333,Stable
168.3666667,Stable
168.4,Stable
168.4333333,Stable
168.4666667,Stable
168.5,Stable
168.5333333,Stable
168.5666667,Stable
168.6,Stable
168.6333333,Stable
168.6666667,Stable
168.7,Stable
168.7333333,Stable
168.7666667,Stable
168.8,Stable
168.8333333,Stable
168.8666667,Stable
168.9,Stable
168.9333333,Stable
168.9666667,Stable
169,Stable
169.0333333,Stable
169.0666667,Stable
169.1,Stable
169.1333333,Stable
169.1666667,Stable
169.2,Stable
169.2333333,Stable
169.2666667,Stable
169.3,Stable
169.3333333,Stable
169.3666667,Stable
169.4,Stable
169.4333333,Stable
169.4666667,Stable
169.5,Stable
169.5333333,Stable
169.5666667,Stable
169.6,Stable
169.6333333,Stable
169.6666667,Stable
169.7,Stable
169.7333333,Stable
169.7666667,Stable
169.8,Stable
169.8333333,Stable
169.8666667,Stable
169.9,Stable
169.9333333,Stable
169.9666667,Stable
170,Stable
170.0333333,Stable
170.0666667,Stable
170.1,Stable
170.1333333,Stable
170.1666667,Stable
170.2,Stable
170.2333333,Stable
170.2666667,Stable
170.3,Stable
170.3333333,Stable
170.3666667,Stable
170.4,Stable
170.4333333,Stable
170.4666667,Stable
170.5,Stable
170.5333333,Stable
170.5666667,Stable
170.6,Stable
170.6333333,Stable
170.6666667,Stable
170.7,Stable
170.7333333,Stable
170.7666667,Stable
170.8,Stable
170.8333333,Stable
170.8666667,Stable
170.9,Stable
170.9333333,Stable
170.9666667,Stable
171,Stable
171.0333333,Stable
171.0666667,Stable
171.1,Stable
171.1333333,Stable
171.1666667,Stable
171.2,Stable
171.2333333,Stable
171.2666667,Stable
171.3,Stable
171.3333333,Stable
171.3666667,Stable
171.4,Stable
171.4333333,Stable
171.4666667,Stable
171.5,Stable
171.5333333,Stable
171.5666667,Stable
171.6,Stable
171.6333333,Stable
171.6666667,Stable
171.7,Stable
171.7333333,Stable
171.7666667,Stable
171.8,Stable
171.8333333,Stable
171.8666667,Stable
171.9,Stable
171.9333333,Stable
171.9666667,Stable
172,Stable
172.0333333,Stable
172.0666667,Stable
172.1,Stable
172.1333333,Stable
172.1666667,Stable
172.2,Stable
172.2333333,Stable
172.2666667,Stable
172.3,Stable
172.3333333,Stable
172.3666667,Stable
172.4,Stable
172.4333333,Stable
172.4666667,Stable
172.5,Stable
172.5333333,Stable
172.5666667,Stable
172.6,Stable
172.6333333,Stable
172.6666667,Stable
172.7,Stable
172.7333333,Stable
172.7666667,Stable
172.8,Stable
172.8333333,Stable
172.8666667,Stable
172.9,Stable
172.9333333,Stable
172.9666667,Stable
173,Stable
173.0333333,Stable
173.0666667,Stable
173.1,Stable
173.1333333,Stable
173.1666667,Stable
173.2,Stable
173.2333333,Stable
173.2666667,Stable
173.3,Stable
173.3333333,Stable
173.3666667,Stable
173.4,Stable
173.4333333,Stable
173.4666667,Stable
173.5,Stable
173.5333333,Stable
173.5666667,Stable
173.6,Stable
173.6333333,Stable
173.6666667,Stable
173.7,Stable
173.7333333,Stable
173.7666667,Stable
173.8,Stable
173.8333333,Stable
173.8666667,Stable
173.9,Stable
173.9333333,Stable
173.9666667,Stable
174,Stable
174.0333333,Stable
174.0666667,Stable
174.1,Stable
174.1333333,Stable
174.1666667,Stable
174.2,Stable
174.2333333,Stable
174.2666667,Stable
174.3,Stable
174.3333333,Stable
174.3666667,Stable
174.4,Stable
174.4333333,Stable
174.4666667,Stable
174.5,Stable
174.5333333,Stable
174.5666667,Stable
174.6,Stable
174.6333333,Stable
174.6666667,Stable
174.7,Stable
174.7333333,Stable
174.7666667,Stable
174.8,Stable
174.8333333,Stable
174.8666667,Stable
174.9,Stable
174.9333333,Stable
174.9666667,Stable
175,Stable
175.0333333,Stable
175.0666667,Stable
175.1,Stable
175.1333333,Stable
175.1666667,Stable
175.2,Stable
175.2333333,Stable
175.2666667,Stable
175.3,Stable
175.3333333,Stable
175.3666667,Stable
175.4,Stable
175.4333333,Stable
175.4666667,Stable
175.5,Stable
175.5333333,Stable
175.5666667,Stable
175.6,Stable
175.6333333,Stable
175.6666667,Stable
175.7,Stable
175.7333333,Stable
175.7666667,Stable
175.8,Stable
175.8333333,Stable
175.8666667,Stable
175.9,Stable
175.9333333,Stable
175.9666667,Stable
176,Stable
176.0333333,Stable
176.0666667,Stable
176.1,Stable
176.1333333,Stable
176.1666667,Stable
176.2,Stable
176.2333333,Stable
176.2666667,Stable
176.3,Stable
176.3333333,Stable
176.3666667,Stable
176.4,Stable
176.4333333,Stable
176.4666667,Stable
176.5,Stable
176.5333333,Stable
176.5666667,Stable
176.6,Stable
176.6333333,Stable
176.6666667,Stable
176.7,Stable
176.7333333,Stable
176.7666667,Stable
176.8,Stable
176.8333333,Stable
176.8666667,Stable
176.9,Stable
176.9333333,Stable
176.9666667,Stable
177,Stable
177.0333333,Stable
177.0666667,Stable
177.1,Stable
177.1333333,Stable
177.1666667,Stable
177.2,Stable
177.2333333,Stable
177.2666667,Stable
177.3,Stable
177.3333333,Stable
177.3666667,Stable
177.4,Stable
177.4333333,Stable
177.4666667,Stable
177.5,Stable
177.5333333,Stable
177.5666667,Stable
177.6,Stable
177.6333333,Stable
177.6666667,Stable
177.7,Stable
177.7333333,Stable
177.7666667,Stable
177.8,Stable
177.8333333,Stable
177.8666667,Stable
177.9,Stable
177.9333333,Stable
177.9666667,Stable
178,Stable
178.0333333,Stable
178.0666667,Stable
178.1,Stable
178.1333333,Stable
178.1666667,Stable
178.2,Stable
178.2333333,Stable
178.2666667,Stable
178.3,Stable
178.3333333,Stable
178.3666667,Stable
178.4,Stable
178.4333333,Stable
178.4666667,Stable
178.5,Stable
178.5333333,Stable
178.5666667,Stable
178.6,Stable
178.6333333,Stable
178.6666667,Stable
178.7,Stable
178.7333333,Stable
178.7666667,Stable
178.8,Stable
178.8333333,Stable
178.8666667,Stable
178.9,Stable
178.9333333,Stable
178.9666667,Stable
179,Stable
179.0333333,Stable
179.0666667,Stable
179.1,Stable
179.1333333,Stable
179.1666667,Stable
179.2,Stable
179.2333333,Stable
179.2666667,Stable
179.3,Stable
179.3333333,Stable
179.3666667,Stable
179.4,Stable
179.4333333,Stable
179.4666667,Stable
179.5,Stable
179.5333333,Stable
179.5666667,Stable
179.6,Stable
179.6333333,Stable
179.6666667,Stable
179.7,Stable
179.7333333,Stable
179.7666667,Stable
179.8,Stable
179.8333333,Stable
179.8666667,Stable
179.9,Stable
179.9333333,Stable
179.9666667,Stable
180,Stable
180.0333333,Stable
180.0666667,Stable
180.1,Stable
180.1333333,Stable
180.1666667,Stable
180.2,Stable
180.2333333,Stable
180.2666667,Stable
180.3,Stable
180.3333333,Stable
180.3666667,Stable
180.4,Stable
180.4333333,Stable
180.4666667,Stable
180.5,Stable
180.5333333,Stable
180.5666667,Stable
180.6,Stable
180.6333333,Stable
180.6666667,Stable
180.7,Stable
180.7333333,Stable
180.7666667,Stable
180.8,Stable
180.8333333,Stable
180.8666667,Stable
180.9,Stable
180.9333333,Stable
180.9666667,Stable
181,Stable
181.0333333,Stable
181.0666667,Stable
181.1,Stable
181.1333333,Stable
181.1666667,Stable
181.2,Stable
181.2333333,Stable
181.2666667,Stable
181.3,Stable
181.3333333,Stable
181.3666667,Stable
181.4,Stable
181.4333333,Stable
181.4666667,Stable
181.5,Stable
181.5333333,Stable
181.5666667,Stable
181.6,Stable
181.6333333,Stable
181.6666667,Stable
181.7,Stable
181.7333333,Stable
181.7666667,Stable
181.8,Stable
181.8333333,Stable
181.8666667,Stable
181.9,Stable
181.9333333,Stable
181.9666667,Stable
182,Stable
182.0333333,Stable
182.0666667,Stable
182.1,Stable
182.1333333,Stable
182.1666667,Stable
182.2,Stable
182.2333333,Stable
182.2666667,Stable
182.3,Stable
182.3333333,Stable
182.3666667,Stable
182.4,Stable
182.4333333,Stable
182.4666667,Stable
182.5,Stable
182.5333333,Stable
182.5666667,Stable
182.6,Stable
182.6333333,Stable
182.6666667,Stable
182.7,Stable
182.7333333,Stable
182.7666667,Stable
182.8,Stable
182.8333333,Stable
182.8666667,Stable
182.9,Stable
182.9333333,Stable
182.9666667,Stable
183,Stable
183.0333333,Stable
183.0666667,Stable
183.1,Stable
183.1333333,Stable
183.1666667,Stable
183.2,Stable
183.2333333,Stable
183.2666667,Stable
183.3,Stable
183.3333333,Stable
183.3666667,Stable
183.4,Stable
183.4333333,Stable
183.4666667,Stable
183.5,Stable
183.5333333,Stable
183.5666667,Stable
183.6,Stable
183.6333333,Stable
183.6666667,Stable
183.7,Stable
183.7333333,Stable
183.7666667,Stable
183.8,Stable
183.8333333,Stable
183.8666667,Stable
183.9,Stable
183.9333333,Stable
183.9666667,Stable
184,Stable
184.0333333,Stable
184.0666667,Stable
184.1,Stable
184.1333333,Stable
184.1666667,Stable
184.2,Stable
184.2333333,Stable
184.2666667,Stable
184.3,Stable
184.3333333,Stable
184.3666667,Stable
184.4,Stable
184.4333333,Stable
184.4666667,Stable
184.5,Stable
184.5333333,Stable
184.5666667,Stable
184.6,Stable
184.6333333,Stable
184.6666667,Stable
184.7,Stable
184.7333333,Stable
184.7666667,Stable
184.8,Stable
184.8333333,Stable
184.8666667,Stable
184.9,Stable
184.9333333,Stable
184.9666667,Stable
185,Stable
185.0333333,Stable
185.0666667,Stable
185.1,Stable
185.1333333,Stable
185.1666667,Stable
185.2,Stable
185.2333333,Stable
185.2666667,Stable
185.3,Stable
185.3333333,Stable
185.3666667,Stable
185.4,Stable
185.4333333,Stable
185.4666667,Stable
185.5,Stable
185.5333333,Stable
185.5666667,Stable
185.6,Stable
185.6333333,Stable
185.6666667,Stable
185.7,Stable
185.7333333,Stable
185.7666667,Stable
185.8,Stable
185.8333333,Stable
185.8666667,Stable
185.9,Stable
185.9333333,Stable
185.9666667,Stable
186,Stable
186.0333333,Stable
186.0666667,Stable
186.1,Stable
186.1333333,Stable
186.1666667,Stable
186.2,Stable
186.2333333,Stable
186.2666667,Stable
186.3,Stable
186.3333333,Stable
186.3666667,Stable
186.4,Stable
186.4333333,Stable
186.4666667,Stable
186.5,Stable
186.5333333,Stable
186.5666667,Stable
186.6,Stable
186.6333333,Stable
186.6666667,Stable
186.7,Stable
186.7333333,Stable
186.7666667,Stable
186.8,Stable
186.8333333,Stable
186.8666667,Stable
186.9,Stable
186.9333333,Stable
186.9666667,Stable
187,Stable
187.0333333,Stable
187.0666667,Stable
187.1,Stable
187.1333333,Stable
187.1666667,Stable
187.2,Stable
187.2333333,Stable
187.2666667,Stable
187.3,Stable
187.3333333,Stable
187.3666667,Stable
187.4,Stable
187.4333333,Stable
187.4666667,Stable
187.5,Stable
187.5333333,Stable
187.5666667,Stable
187.6,Stable
187.6333333,Stable
187.6666667,Stable
187.7,Stable
187.7333333,Stable
187.7666667,Stable
187.8,Stable
187.8333333,Stable
187.8666667,Stable
187.9,Stable
187.9333333,Stable
187.9666667,Stable
188,Stable
188.0333333,Stable
188.0666667,Stable
188.1,Stable
188.1333333,Stable
188.1666667,Stable
188.2,Stable
188.2333333,Stable
188.2666667,Stable
188.3,Stable
188.3333333,Stable
188.3666667,Stable
188.4,Stable
188.4333333,Stable
188.4666667,Stable
188.5,Stable
188.5333333,Stable
188.5666667,Stable
188.6,Stable
188.6333333,Stable
188.6666667,Stable
188.7,Stable
188.7333333,Stable
188.7666667,Stable
188.8,Stable
188.8333333,Stable
188.8666667,Stable
188.9,Stable
188.9333333,Stable
188.9666667,Stable
189,Stable
189.0333333,Stable
189.0666667,Stable
189.1,Stable
189.1333333,Stable
189.1666667,Stable
189.2,Stable
189.2333333,Stable
189.2666667,Stable
189.3,Stable
189.3333333,Stable
189.3666667,Stable
189.4,Stable
189.4333333,Stable
189.4666667,Stable
189.5,Stable
189.5333333,Stable
189.5666667,Stable
189.6,Stable
189.6333333,Stable
189.6666667,Stable
189.7,Stable
189.7333333,Stable
189.7666667,Stable
189.8,Stable
189.8333333,Stable
189.8666667,Stable
189.9,Stable
189.9333333,Stable
189.9666667,Stable
190,Stable
190.0333333,Stable
190.0666667,Stable
190.1,Stable
190.1333333,Stable
190.1666667,Stable
190.2,Stable
190.2333333,Stable
190.2666667,Stable
190.3,Stable
190.3333333,Stable
190.3666667,Stable
190.4,Stable
190.4333333,Stable
190.4666667,Stable
190.5,Stable
190.5333333,Stable
190.5666667,Stable
190.6,Stable
190.6333333,Stable
190.6666667,Stable
190.7,Stable
190.7333333,Stable
190.7666667,Stable
190.8,Stable
190.8333333,Stable
190.8666667,Stable
190.9,Stable
190.9333333,Stable
190.9666667,Stable
191,Stable
191.0333333,Stable
191.0666667,Stable
191.1,Stable
191.1333333,Stable
191.1666667,Stable
191.2,Stable
191.2333333,Stable
191.2666667,Stable
191.3,Stable
191.3333333,Stable
191.3666667,Stable
191.4,Stable
191.4333333,Stable
191.4666667,Stable
191.5,Stable
191.5333333,Stable
191.5666667,Stable
191.6,Stable
191.6333333,Stable
191.6666667,Stable
191.7,Stable
191.7333333,Stable
191.7666667,Stable
191.8,Stable
191.8333333,Stable
191.8666667,Stable
191.9,Stable
191.9333333,Stable
191.9666667,Stable
192,Stable
192.0333333,Stable
192.0666667,Stable
192.1,Stable
192.1333333,Stable
192.1666667,Stable
192.2,Stable
192.2333333,Stable
192.2666667,Stable
192.3,Stable
192.3333333,Stable
192.3666667,Stable
192.4,Stable
192.4333333,Stable
192.4666667,Stable
192.5,Stable
192.5333333,Stable
192.5666667,Stable
192.6,Stable
192.6333333,Stable
192.6666667,Stable
192.7,Stable
192.7333333,Stable
192.7666667,Stable
192.8,Stable
192.8333333,Stable
192.8666667,Stable
192.9,Stable
192.9333333,Stable
192.9666667,Stable
193,Stable
193.0333333,Stable
193.0666667,Stable
193.1,Stable
193.1333333,Stable
193.1666667,Stable
193.2,Stable
193.2333333,Stable
193.2666667,Stable
193.3,Stable
193.3333333,Stable
193.3666667,Stable
193.4,Stable
193.4333333,Stable
193.4666667,Stable
193.5,Stable
193.5333333,Stable
193.5666667,Stable
193.6,Stable
193.6333333,Stable
193.6666667,Stable
193.7,Stable
193.7333333,Stable
193.7666667,Stable
193.8,Stable
193.8333333,Stable
193.8666667,Stable
193.9,Stable
193.9333333,Stable
193.9666667,Stable
194,Stable
194.0333333,Stable
194.0666667,Stable
194.1,Stable
194.1333333,Stable
194.1666667,Stable
194.2,Stable
194.2333333,Stable
194.2666667,Stable
194.3,Stable
194.3333333,Stable
194.3666667,Stable
194.4,Stable
194.4333333,Stable
194.4666667,Stable
194.5,Stable
194.5333333,Stable
194.5666667,Stable
194.6,Stable
194.6333333,Stable
194.6666667,Stable
194.7,Stable
194.7333333,Stable
194.7666667,Stable
194.8,Stable
194.8333333,Stable
194.8666667,Stable
194.9,Stable
194.9333333,Stable
194.9666667,Stable
195,Stable
195.0333333,Stable
195.0666667,Stable
195.1,Stable
195.1333333,Stable
195.1666667,Stable
195.2,Stable
195.2333333,Stable
195.2666667,Stable
195.3,Stable
195.3333333,Stable
195.3666667,Stable
195.4,Stable
195.4333333,Stable
195.4666667,Stable
195.5,Stable
195.5333333,Stable
195.5666667,Stable
195.6,Stable
195.6333333,Stable
195.6666667,Stable
195.7,Stable
195.7333333,Stable
195.7666667,Stable
195.8,Stable
195.8333333,Stable
195.8666667,Stable
195.9,Stable
195.9333333,Stable
195.9666667,Stable
196,Stable
196.0333333,Stable
196.0666667,Stable
196.1,Stable
196.1333333,Stable
196.1666667,Stable
196.2,Stable
196.2333333,Stable
196.2666667,Stable
196.3,Stable
196.3333333,Stable
196.3666667,Stable
196.4,Stable
196.4333333,Stable
196.4666667,Stable
196.5,Stable
196.5333333,Stable
196.5666667,Stable
196.6,Stable
196.6333333,Stable
196.6666667,Stable
196.7,Stable
196.7333333,Stable
196.7666667,Stable
196.8,Stable
196.8333333,Stable
196.8666667,Stable
196.9,Stable
196.9333333,Stable
196.9666667,Stable
197,Stable
197.0333333,Stable
197.0666667,Stable
197.1,Stable
197.1333333,Stable
197.1666667,Stable
197.2,Stable
197.2333333,Stable
197.2666667,Stable
197.3,Stable
197.3333333,Stable
197.3666667,Stable
197.4,Stable
197.4333333,Stable
197.4666667,Stable
197.5,Stable
197.5333333,Stable
197.5666667,Stable
197.6,Stable
197.6333333,Stable
197.6666667,Stable
197.7,Stable
197.7333333,Stable
197.7666667,Stable
197.8,Stable
197.8333333,Stable
197.8666667,Stable
197.9,Stable
197.9333333,Stable
197.9666667,Stable
198,Stable
198.0333333,Stable
198.0666667,Stable
198.1,Stable
198.1333333,Stable
198.1666667,Stable
198.2,Stable
198.2333333,Stable
198.2666667,Stable
198.3,Stable
198.3333333,Stable
198.3666667,Stable
198.4,Stable
198.4333333,Stable
198.4666667,Stable
198.5,Stable
198.5333333,Stable
198.5666667,Stable
198.6,Stable
198.6333333,Stable
198.6666667,Stable
198.7,Stable
198.7333333,Stable
198.7666667,Stable
198.8,Stable
198.8333333,Stable
198.8666667,Stable
198.9,Stable
198.9333333,Stable
198.9666667,Stable
199,Stable
199.0333333,Stable
199.0666667,Stable
199.1,Stable
199.1333333,Stable
199.1666667,Stable
199.2,Stable
199.2333333,Stable
199.2666667,Stable
199.3,Stable
199.3333333,Stable
199.3666667,Stable
199.4,Stable
199.4333333,Stable
199.4666667,Stable
199.5,Stable
199.5333333,Stable
199.5666667,Stable
199.6,Stable
199.6333333,Stable
199.6666667,Stable
199.7,Stable
199.7333333,Stable
199.7666667,Stable
199.8,Stable
199.8333333,Stable
199.8666667,Stable
199.9,Stable
199.9333333,Stable
199.9666667,Stable
200,Stable
200.0333333,Stable
200.0666667,Stable
200.1,Stable
200.1333333,Stable
200.1666667,Stable
200.2,Stable
200.2333333,Stable
200.2666667,Stable
200.3,Stable
200.3333333,Stable
200.3666667,Stable
200.4,Stable
200.4333333,Stable
200.4666667,Stable
200.5,Stable
200.5333333,Stable
200.5666667,Stable
200.6,Stable
200.6333333,Stable
200.6666667,Stable
200.7,Stable
200.7333333,Stable
200.7666667,Stable
200.8,Stable
200.8333333,Stable
200.8666667,Stable
200.9,Stable
200.9333333,Stable
200.9666667,Stable
201,Stable
201.0333333,Stable
201.0666667,Stable
201.1,Stable
201.1333333,Stable
201.1666667,Stable
201.2,Stable
201.2333333,Stable
